Symphony $<text> $<selection> 3.6.0 $<started_on> $<wednesday:u>, $<june:u> 23, 2021, 11:18 AM
$(3091)KCAT.
$(3090)
$(1232)
$(1239)
$(3093)
20210623111807 BRS/Search-Engine v.62 started for seltext1
  1 records found for #470: "954921393018".NM02.
  1 records found for #472: "954921393019".NM02.
  1 records found for #474: "954921393020".NM02.
  1 records found for #476: "954921393024".NM02.
  1 records found for #478: "954921394028".NM02.
  1 records found for #480: "954921394029".NM02.
  1 records found for #482: "954921394030".NM02.
  1 records found for #484: "954921394032".NM02.
  1 records found for #486: "954921394034".NM02.
  1 records found for #488: "954921394035".NM02.
  1 records found for #490: "954921394036".NM02.
  1 records found for #492: "954921394037".NM02.
  1 records found for #494: "954921394039".NM02.
  1 records found for #496: "954921394040".NM02.
  1 records found for #498: "954921394043".NM02.
  1 records found for #500: "954921395047".NM02.
  1 records found for #502: "954921395049".NM02.
  1 records found for #504: "954921395054".NM02.
  1 records found for #506: "954921395055".NM02.
  1 records found for #508: "954921395056".NM02.
  1 records found for #510: "954921395058".NM02.
  1 records found for #512: "954921395060".NM02.
  1 records found for #514: "954921395061".NM02.
  1 records found for #516: "954921395062".NM02.
  1 records found for #518: "954921396064".NM02.
  1 records found for #520: "954921396067".NM02.
  1 records found for #522: "954921396068".NM02.
  1 records found for #524: "954921396070".NM02.
  1 records found for #526: "954921396072".NM02.
  1 records found for #528: "954921396075".NM02.
  1 records found for #530: "954921396076".NM02.
  1 records found for #532: "954921396077".NM02.
  1 records found for #534: "954921396078".NM02.
  1 records found for #536: "954921396079".NM02.
  1 records found for #538: "954921396080".NM02.
  1 records found for #540: "954921396081".NM02.
  1 records found for #542: "954921397082".NM02.
  1 records found for #544: "954921397083".NM02.
  1 records found for #546: "954921397084".NM02.
  1 records found for #548: "954921397085".NM02.
  1 records found for #550: "954921397088".NM02.
  1 records found for #552: "954921397089".NM02.
  1 records found for #554: "954921397094".NM02.
  1 records found for #556: "954921397096".NM02.
  1 records found for #558: "954921397097".NM02.
  1 records found for #560: "954921397098".NM02.
  1 records found for #562: "954921397100".NM02.
  1 records found for #564: "954921398101".NM02.
  1 records found for #566: "954921398104".NM02.
  1 records found for #568: "954921398107".NM02.
  1 records found for #570: "954921398109".NM02.
  1 records found for #572: "954921398110".NM02.
  1 records found for #574: "954921398111".NM02.
  1 records found for #576: "954921398112".NM02.
  1 records found for #578: "954921398113".NM02.
  1 records found for #580: "954921398114".NM02.
  1 records found for #582: "954921398115".NM02.
  1 records found for #584: "954921398116".NM02.
  1 records found for #586: "954921398118".NM02.
  1 records found for #588: "954921398119".NM02.
  1 records found for #590: "954921399121".NM02.
  1 records found for #592: "954921399122".NM02.
  1 records found for #594: "954921399125".NM02.
  1 records found for #596: "954921399129".NM02.
  1 records found for #598: "954921399131".NM02.
  1 records found for #600: "954921399132".NM02.
  1 records found for #602: "954921399134".NM02.
  1 records found for #604: "954921399135".NM02.
  1 records found for #606: "954921399136".NM02.
  1 records found for #608: "954921400139".NM02.
  1 records found for #610: "954921400140".NM02.
  1 records found for #612: "954921400142".NM02.
  1 records found for #614: "954921400143".NM02.
  1 records found for #616: "954921400147".NM02.
  1 records found for #618: "954921400148".NM02.
  1 records found for #620: "954921400149".NM02.
  1 records found for #622: "954921400151".NM02.
  1 records found for #624: "954921400153".NM02.
  1 records found for #626: "954921400156".NM02.
  1 records found for #628: "954921401159".NM02.
  1 records found for #630: "954921401162".NM02.
  1 records found for #632: "954921401164".NM02.
  1 records found for #634: "954921401166".NM02.
  1 records found for #636: "954921401167".NM02.
  1 records found for #638: "954921401168".NM02.
  1 records found for #640: "954921401170".NM02.
  1 records found for #642: "954921401171".NM02.
  1 records found for #644: "954921401175".NM02.
  1 records found for #646: "954921402177".NM02.
  1 records found for #648: "954921402179".NM02.
  1 records found for #650: "954921402180".NM02.
  1 records found for #652: "954921402182".NM02.
  1 records found for #654: "954921402183".NM02.
  1 records found for #656: "954921402184".NM02.
  1 records found for #658: "954921402185".NM02.
  1 records found for #660: "954921402186".NM02.
  1 records found for #662: "954921402187".NM02.
  1 records found for #664: "954921402188".NM02.
  1 records found for #666: "954921402190".NM02.
  1 records found for #668: "954921402192".NM02.
  1 records found for #670: "954921402194".NM02.
  1 records found for #672: "954921403197".NM02.
  1 records found for #674: "954921403198".NM02.
  1 records found for #676: "954921403199".NM02.
  1 records found for #678: "954921403200".NM02.
  1 records found for #680: "954921403201".NM02.
  1 records found for #682: "954921403202".NM02.
  1 records found for #684: "954921403204".NM02.
  1 records found for #686: "954921403205".NM02.
  1 records found for #688: "954921403207".NM02.
  1 records found for #690: "954921403208".NM02.
  1 records found for #692: "954921403210".NM02.
  1 records found for #694: "954921403211".NM02.
  1 records found for #696: "954921403212".NM02.
  1 records found for #698: "954921404219".NM02.
  1 records found for #700: "954921404220".NM02.
  1 records found for #702: "954921404222".NM02.
  1 records found for #704: "954921404223".NM02.
  1 records found for #706: "954921404224".NM02.
  1 records found for #708: "954921404225".NM02.
  1 records found for #710: "954921404228".NM02.
  1 records found for #712: "954921404229".NM02.
  1 records found for #714: "954921405234".NM02.
  1 records found for #716: "954921405235".NM02.
  1 records found for #718: "954921405237".NM02.
  1 records found for #720: "954921405240".NM02.
  1 records found for #722: "954921405243".NM02.
  1 records found for #724: "954921405244".NM02.
  1 records found for #726: "954921405248".NM02.
  1 records found for #728: "954921405249".NM02.
  1 records found for #730: "954921405250".NM02.
  1 records found for #732: "954921405251".NM02.
  1 records found for #734: "954921406253".NM02.
  1 records found for #736: "954921406256".NM02.
  1 records found for #738: "954921406257".NM02.
  1 records found for #740: "954921406258".NM02.
  1 records found for #742: "954921406259".NM02.
  1 records found for #744: "954921406260".NM02.
  1 records found for #746: "954921406262".NM02.
  1 records found for #748: "954921406263".NM02.
  1 records found for #750: "954921406265".NM02.
  1 records found for #752: "954921406266".NM02.
  1 records found for #754: "954921406269".NM02.
  1 records found for #756: "954921406270".NM02.
  1 records found for #758: "954921407271".NM02.
  1 records found for #760: "954921407273".NM02.
  1 records found for #762: "954921407274".NM02.
  1 records found for #764: "954921407275".NM02.
  1 records found for #766: "954921407276".NM02.
  1 records found for #768: "954921407277".NM02.
  1 records found for #770: "954921407279".NM02.
  1 records found for #772: "954921407281".NM02.
  1 records found for #774: "954921407282".NM02.
  1 records found for #776: "954921407283".NM02.
  1 records found for #778: "954921407284".NM02.
  1 records found for #780: "954921407285".NM02.
  1 records found for #782: "954921407286".NM02.
  1 records found for #784: "954921408288".NM02.
  1 records found for #786: "954921408291".NM02.
  1 records found for #788: "954921408294".NM02.
  1 records found for #790: "954921408295".NM02.
  1 records found for #792: "954921408298".NM02.
  0 records found for #793: "954921408299".NM02.
  1 records found for #795: "954921408300".NM02.
  1 records found for #797: "954921408301".NM02.
  1 records found for #799: "954921408302".NM02.
  1 records found for #801: "954921408303".NM02.
  1 records found for #803: "954921408304".NM02.
  0 records found for #804: "954921408305".NM02.
  1 records found for #806: "954921408306".NM02.
  1 records found for #808: "954921409307".NM02.
  1 records found for #810: "954921409308".NM02.
  1 records found for #812: "954921409309".NM02.
  1 records found for #814: "954921409310".NM02.
  1 records found for #816: "954921409311".NM02.
  1 records found for #818: "954921409315".NM02.
  1 records found for #820: "954921409316".NM02.
  1 records found for #822: "954921409317".NM02.
  1 records found for #824: "954921409318".NM02.
  1 records found for #826: "954921409320".NM02.
  1 records found for #828: "954921409321".NM02.
  1 records found for #830: "954921409324".NM02.
  1 records found for #832: "954921409325".NM02.
  1 records found for #834: "954921410327".NM02.
  1 records found for #836: "954921410328".NM02.
  1 records found for #838: "954921410329".NM02.
  1 records found for #840: "954921410332".NM02.
  1 records found for #842: "954921410333".NM02.
  1 records found for #844: "954921410334".NM02.
  1 records found for #846: "954921410337".NM02.
  1 records found for #848: "954921410339".NM02.
  1 records found for #850: "954921410341".NM02.
  1 records found for #852: "954921410342".NM02.
  1 records found for #854: "954921410343".NM02.
  1 records found for #856: "954921410344".NM02.
  1 records found for #858: "954921411346".NM02.
  1 records found for #860: "954921411347".NM02.
  1 records found for #862: "954921411348".NM02.
  1 records found for #864: "954921411349".NM02.
  1 records found for #866: "954921411350".NM02.
  1 records found for #868: "954921411351".NM02.
  1 records found for #870: "954921411352".NM02.
  1 records found for #872: "954921411354".NM02.
  1 records found for #874: "954921411355".NM02.
  1 records found for #876: "954921411356".NM02.
  1 records found for #878: "954921411357".NM02.
  1 records found for #880: "954921411358".NM02.
  1 records found for #882: "954921411359".NM02.
  1 records found for #884: "954921411362".NM02.
  1 records found for #886: "954921411363".NM02.
  1 records found for #888: "954921412367".NM02.
  1 records found for #890: "954921412368".NM02.
  1 records found for #892: "954921412369".NM02.
  1 records found for #894: "954921412370".NM02.
  1 records found for #896: "954921412371".NM02.
  1 records found for #898: "954921412372".NM02.
  0 records found for #899: "954921412373".NM02.
  1 records found for #901: "954921412374".NM02.
  1 records found for #2: "954921412377".NM02.
  1 records found for #4: "954921412378".NM02.
  0 records found for #5: "954921412379".NM02.
  1 records found for #7: "954921412380".NM02.
  1 records found for #9: "954921413381".NM02.
  1 records found for #11: "954921413382".NM02.
  1 records found for #13: "954921413384".NM02.
  1 records found for #15: "954921413385".NM02.
  1 records found for #17: "954921413386".NM02.
  1 records found for #19: "954921413387".NM02.
  1 records found for #21: "954921413388".NM02.
  1 records found for #23: "954921413389".NM02.
  1 records found for #25: "954921413390".NM02.
  1 records found for #27: "954921413392".NM02.
